user_id,variant,converted,order_value,recency,history,history_segment,channel,zip_code,newbie,visit
u_000317,treatment_womens,0,0.0,7,688.51,5) $500 - $750,Multichannel,Rural,1,0
u_000318,control,0,0.0,3,229.42,3) $200 - $350,Multichannel,Rural,0,0
u_000319,treatment_mens,0,0.0,1,253.18,3) $200 - $350,Multichannel,Surburban,0,0
u_000320,treatment_mens,0,0.0,2,156.4,2) $100 - $200,Web,Surburban,0,0
u_000321,treatment_womens,0,0.0,2,196.93,2) $100 - $200,Web,Rural,1,0
u_000322,control,0,0.0,4,557.47,5) $500 - $750,Web,Urban,1,0
u_000323,treatment_womens,0,0.0,12,177.66,2) $100 - $200,Phone,Surburban,0,1
u_000324,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Phone,Surburban,0,0
u_000325,treatment_mens,0,0.0,11,140.07,2) $100 - $200,Web,Urban,1,0
u_000326,control,0,0.0,10,168.04,2) $100 - $200,Web,Urban,0,0
u_000327,treatment_womens,0,0.0,5,173.65,2) $100 - $200,Web,Urban,0,0
u_000328,control,0,0.0,4,164.7,2) $100 - $200,Phone,Surburban,0,0
u_000329,control,0,0.0,2,57.53,1) $0 - $100,Phone,Urban,1,0
u_000330,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Urban,0,0
u_000331,treatment_mens,0,0.0,3,188.19,2) $100 - $200,Phone,Urban,0,1
u_000332,control,1,149.28,10,29.99,1) $0 - $100,Web,Surburban,0,1
u_000333,treatment_mens,0,0.0,1,35.23,1) $0 - $100,Phone,Urban,1,0
u_000334,treatment_womens,0,0.0,4,63.22,1) $0 - $100,Web,Surburban,0,0
u_000335,control,0,0.0,4,550.59,5) $500 - $750,Web,Surburban,1,0
u_000336,treatment_mens,0,0.0,6,232.94,3) $200 - $350,Multichannel,Surburban,1,0
u_000337,treatment_womens,0,0.0,11,91.23,1) $0 - $100,Web,Urban,0,0
u_000338,treatment_womens,0,0.0,2,571.53,5) $500 - $750,Multichannel,Rural,1,0
u_000339,treatment_womens,0,0.0,1,169.31,2) $100 - $200,Web,Rural,1,0
u_000340,control,0,0.0,10,205.88,3) $200 - $350,Phone,Urban,0,0
u_000341,treatment_mens,0,0.0,1,1281.48,"7) $1,000 +",Phone,Urban,1,0
u_000342,control,0,0.0,3,29.99,1) $0 - $100,Web,Urban,0,1
u_000343,treatment_mens,0,0.0,3,542.16,5) $500 - $750,Phone,Urban,1,1
u_000344,treatment_womens,0,0.0,7,424.6,4) $350 - $500,Phone,Surburban,1,0
u_000345,treatment_mens,0,0.0,6,507.25,5) $500 - $750,Phone,Urban,1,0
u_000346,treatment_mens,0,0.0,10,29.99,1) $0 - $100,Web,Rural,0,0
u_000347,treatment_womens,0,0.0,2,373.14,4) $350 - $500,Multichannel,Urban,0,1
u_000348,treatment_mens,0,0.0,7,60.02,1) $0 - $100,Phone,Surburban,1,0
u_000349,control,0,0.0,1,68.5,1) $0 - $100,Phone,Urban,0,0
u_000350,control,0,0.0,11,37.45,1) $0 - $100,Phone,Urban,0,0
u_000351,treatment_womens,0,0.0,2,38.34,1) $0 - $100,Web,Urban,0,0
u_000352,treatment_womens,0,0.0,5,545.73,5) $500 - $750,Multichannel,Surburban,1,0
u_000353,control,0,0.0,4,70.39,1) $0 - $100,Web,Surburban,1,0
u_000354,treatment_mens,0,0.0,6,98.8,1) $0 - $100,Phone,Rural,1,1
u_000355,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Web,Urban,0,0
u_000356,treatment_mens,0,0.0,5,556.5,5) $500 - $750,Web,Rural,1,0
u_000357,treatment_womens,0,0.0,4,29.99,1) $0 - $100,Phone,Urban,0,0
u_000358,control,0,0.0,6,136.26,2) $100 - $200,Web,Rural,1,0
u_000359,treatment_womens,0,0.0,2,936.63,"6) $750 - $1,000",Phone,Urban,1,0
u_000360,treatment_mens,0,0.0,9,172.14,2) $100 - $200,Phone,Urban,0,0
u_000361,control,0,0.0,2,203.52,3) $200 - $350,Multichannel,Urban,1,1
u_000362,treatment_womens,0,0.0,1,422.81,4) $350 - $500,Phone,Urban,0,1
u_000363,control,0,0.0,10,320.11,3) $200 - $350,Web,Rural,0,0
u_000364,treatment_womens,0,0.0,12,29.99,1) $0 - $100,Phone,Surburban,0,0
u_000365,treatment_mens,0,0.0,8,267.25,3) $200 - $350,Phone,Surburban,0,0
u_000366,treatment_womens,0,0.0,11,164.9,2) $100 - $200,Phone,Surburban,0,0
u_000367,treatment_womens,0,0.0,11,265.39,3) $200 - $350,Multichannel,Surburban,0,0
u_000368,control,0,0.0,9,744.22,5) $500 - $750,Web,Rural,1,0
u_000369,control,0,0.0,3,99.25,1) $0 - $100,Phone,Surburban,1,0
u_000370,control,0,0.0,5,62.49,1) $0 - $100,Web,Rural,0,0
u_000371,treatment_mens,0,0.0,4,72.66,1) $0 - $100,Phone,Surburban,1,0
u_000372,control,0,0.0,10,333.65,3) $200 - $350,Web,Surburban,0,0
u_000373,control,0,0.0,7,340.18,3) $200 - $350,Phone,Urban,0,0
u_000374,treatment_womens,0,0.0,4,300.58,3) $200 - $350,Web,Surburban,1,0
u_000375,treatment_mens,0,0.0,10,62.63,1) $0 - $100,Phone,Surburban,1,0
u_000376,treatment_womens,0,0.0,10,357.28,4) $350 - $500,Web,Surburban,0,0
u_000377,control,0,0.0,5,283.55,3) $200 - $350,Phone,Urban,1,0
u_000378,treatment_womens,0,0.0,9,48.93,1) $0 - $100,Phone,Rural,1,0
u_000379,treatment_mens,0,0.0,9,54.34,1) $0 - $100,Phone,Surburban,0,1
u_000380,treatment_mens,0,0.0,5,247.82,3) $200 - $350,Phone,Urban,0,0
u_000381,treatment_mens,0,0.0,11,178.56,2) $100 - $200,Phone,Urban,0,0
u_000382,treatment_mens,0,0.0,2,86.38,1) $0 - $100,Web,Urban,1,0
u_000383,control,0,0.0,7,233.4,3) $200 - $350,Multichannel,Urban,0,0
u_000384,treatment_womens,0,0.0,2,189.67,2) $100 - $200,Web,Rural,1,0
u_000385,control,0,0.0,1,1524.15,"7) $1,000 +",Web,Rural,1,0
u_000386,treatment_womens,0,0.0,5,544.43,5) $500 - $750,Web,Urban,1,0
u_000387,treatment_womens,0,0.0,8,60.69,1) $0 - $100,Phone,Urban,1,0
u_000388,treatment_mens,0,0.0,10,57.71,1) $0 - $100,Web,Surburban,0,0
u_000389,control,0,0.0,4,410.86,4) $350 - $500,Web,Urban,0,0
u_000390,treatment_mens,0,0.0,6,40.24,1) $0 - $100,Phone,Surburban,1,0
u_000391,treatment_mens,0,0.0,9,535.17,5) $500 - $750,Web,Surburban,1,0
u_000392,control,0,0.0,3,584.63,5) $500 - $750,Web,Surburban,1,0
u_000393,treatment_mens,0,0.0,1,29.99,1) $0 - $100,Phone,Urban,1,0
u_000394,treatment_womens,0,0.0,3,1570.59,"7) $1,000 +",Web,Urban,1,0
u_000395,control,0,0.0,5,119.47,2) $100 - $200,Phone,Surburban,0,0
u_000396,control,0,0.0,7,68.86,1) $0 - $100,Phone,Surburban,0,0
u_000397,treatment_mens,0,0.0,3,68.81,1) $0 - $100,Phone,Urban,0,0
u_000398,control,0,0.0,9,165.62,2) $100 - $200,Web,Urban,0,0
u_000399,control,0,0.0,1,686.08,5) $500 - $750,Web,Urban,1,0
u_000400,treatment_womens,0,0.0,3,263.07,3) $200 - $350,Web,Surburban,0,0
u_000401,treatment_womens,0,0.0,5,568.26,5) $500 - $750,Multichannel,Surburban,1,0
u_000402,control,0,0.0,7,145.89,2) $100 - $200,Phone,Urban,0,0
u_000403,treatment_womens,0,0.0,2,190.4,2) $100 - $200,Web,Rural,1,1
u_000404,control,0,0.0,5,964.59,"6) $750 - $1,000",Phone,Surburban,1,0
u_000405,treatment_womens,0,0.0,10,158.55,2) $100 - $200,Phone,Surburban,0,0
u_000406,treatment_mens,0,0.0,7,578.35,5) $500 - $750,Web,Surburban,1,1
u_000407,control,0,0.0,7,93.33,1) $0 - $100,Web,Urban,0,0
u_000408,treatment_womens,0,0.0,9,157.76,2) $100 - $200,Phone,Urban,0,0
u_000409,treatment_womens,0,0.0,2,762.0,"6) $750 - $1,000",Web,Surburban,1,0
u_000410,treatment_womens,0,0.0,5,29.99,1) $0 - $100,Phone,Surburban,0,0
u_000411,treatment_womens,0,0.0,2,235.19,3) $200 - $350,Multichannel,Urban,1,0
u_000412,control,0,0.0,5,42.3,1) $0 - $100,Phone,Urban,0,0
u_000413,treatment_mens,0,0.0,4,474.94,4) $350 - $500,Web,Urban,1,0
u_000414,control,0,0.0,7,291.88,3) $200 - $350,Multichannel,Urban,0,0
u_000415,treatment_womens,0,0.0,3,80.51,1) $0 - $100,Web,Surburban,1,0
u_000416,treatment_womens,0,0.0,2,224.69,3) $200 - $350,Web,Urban,0,0
u_000417,treatment_mens,0,0.0,6,32.17,1) $0 - $100,Phone,Urban,1,0
u_000418,treatment_womens,0,0.0,4,553.42,5) $500 - $750,Web,Rural,1,1
u_000419,treatment_womens,0,0.0,1,219.3,3) $200 - $350,Phone,Surburban,0,0
u_000420,control,0,0.0,1,200.26,3) $200 - $350,Multichannel,Surburban,0,0
u_000421,treatment_mens,0,0.0,8,1137.96,"7) $1,000 +",Phone,Surburban,1,0
u_000422,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Phone,Urban,1,0
u_000423,control,0,0.0,9,51.53,1) $0 - $100,Phone,Surburban,1,0
u_000424,treatment_mens,0,0.0,3,177.36,2) $100 - $200,Web,Surburban,1,0
u_000425,control,0,0.0,9,34.75,1) $0 - $100,Web,Urban,1,0
u_000426,control,0,0.0,8,402.84,4) $350 - $500,Phone,Surburban,0,0
u_000427,control,0,0.0,1,276.21,3) $200 - $350,Phone,Surburban,0,0
u_000428,control,0,0.0,1,960.02,"6) $750 - $1,000",Web,Rural,1,1
u_000429,control,0,0.0,1,100.92,2) $100 - $200,Web,Urban,1,0
u_000430,treatment_womens,0,0.0,7,770.87,"6) $750 - $1,000",Phone,Urban,1,0
u_000431,treatment_womens,0,0.0,7,63.95,1) $0 - $100,Phone,Urban,1,0
u_000432,treatment_mens,0,0.0,7,348.44,3) $200 - $350,Web,Surburban,1,0
u_000433,treatment_mens,0,0.0,11,29.99,1) $0 - $100,Web,Rural,0,0
u_000434,control,0,0.0,3,216.08,3) $200 - $350,Phone,Urban,0,0
u_000435,treatment_womens,0,0.0,3,211.88,3) $200 - $350,Web,Surburban,0,0
u_000436,treatment_mens,0,0.0,9,129.46,2) $100 - $200,Phone,Urban,1,0
u_000437,treatment_womens,0,0.0,11,189.23,2) $100 - $200,Web,Surburban,0,0
u_000438,treatment_womens,0,0.0,10,149.31,2) $100 - $200,Phone,Rural,1,0
u_000439,treatment_mens,0,0.0,4,218.92,3) $200 - $350,Web,Surburban,0,1
u_000440,treatment_mens,0,0.0,3,109.34,2) $100 - $200,Phone,Surburban,0,0
u_000441,treatment_mens,0,0.0,2,32.18,1) $0 - $100,Web,Surburban,1,0
u_000442,control,0,0.0,7,287.73,3) $200 - $350,Web,Urban,0,1
u_000443,control,0,0.0,4,29.99,1) $0 - $100,Phone,Urban,1,0
u_000444,control,0,0.0,12,98.17,1) $0 - $100,Web,Surburban,1,0
u_000445,treatment_womens,0,0.0,3,297.33,3) $200 - $350,Phone,Urban,0,0
u_000446,treatment_mens,0,0.0,5,728.99,5) $500 - $750,Web,Urban,1,0
u_000447,treatment_mens,0,0.0,9,483.16,4) $350 - $500,Phone,Urban,0,1
u_000448,control,0,0.0,4,93.36,1) $0 - $100,Phone,Surburban,1,0
u_000449,control,0,0.0,2,542.34,5) $500 - $750,Phone,Urban,1,0
u_000450,control,0,0.0,9,44.68,1) $0 - $100,Phone,Urban,0,0
u_000451,treatment_womens,1,42.66,6,265.61,3) $200 - $350,Multichannel,Surburban,1,1
u_000452,treatment_womens,0,0.0,4,184.47,2) $100 - $200,Phone,Rural,0,0
u_000453,treatment_womens,0,0.0,8,69.67,1) $0 - $100,Web,Rural,1,0
u_000454,control,0,0.0,2,188.03,2) $100 - $200,Phone,Urban,1,0
u_000455,treatment_womens,0,0.0,1,1873.15,"7) $1,000 +",Phone,Urban,1,0
u_000456,control,0,0.0,1,132.46,2) $100 - $200,Phone,Urban,0,0
u_000457,control,0,0.0,8,167.05,2) $100 - $200,Phone,Urban,0,0
u_000458,control,0,0.0,3,179.31,2) $100 - $200,Web,Urban,0,0
u_000459,treatment_womens,1,29.99,1,101.99,2) $100 - $200,Web,Surburban,0,1
u_000460,control,0,0.0,1,290.03,3) $200 - $350,Web,Urban,0,1
u_000461,treatment_mens,0,0.0,1,89.59,1) $0 - $100,Web,Surburban,1,0
u_000462,treatment_womens,0,0.0,4,29.99,1) $0 - $100,Web,Surburban,1,0
u_000463,control,0,0.0,2,851.45,"6) $750 - $1,000",Web,Rural,1,1
u_000464,control,0,0.0,1,248.43,3) $200 - $350,Phone,Surburban,1,0
u_000465,control,0,0.0,3,141.2,2) $100 - $200,Phone,Surburban,1,0
u_000466,treatment_womens,0,0.0,9,69.9,1) $0 - $100,Web,Surburban,1,0
u_000467,control,0,0.0,7,29.99,1) $0 - $100,Web,Urban,0,0
u_000468,control,0,0.0,6,113.6,2) $100 - $200,Phone,Surburban,1,0
u_000469,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Urban,0,0
u_000470,treatment_mens,0,0.0,9,302.52,3) $200 - $350,Phone,Urban,0,0
u_000471,control,0,0.0,3,73.99,1) $0 - $100,Phone,Surburban,0,0
u_000472,control,0,0.0,1,79.5,1) $0 - $100,Web,Surburban,0,0
u_000473,control,0,0.0,12,103.6,2) $100 - $200,Phone,Rural,0,0
u_000474,control,0,0.0,1,137.29,2) $100 - $200,Phone,Urban,0,0
u_000475,treatment_womens,0,0.0,8,34.8,1) $0 - $100,Phone,Surburban,1,0
u_000476,control,0,0.0,6,114.74,2) $100 - $200,Web,Urban,0,1
u_000477,treatment_womens,0,0.0,8,244.94,3) $200 - $350,Phone,Surburban,0,0
u_000478,treatment_womens,0,0.0,1,452.72,4) $350 - $500,Web,Rural,0,0
u_000479,treatment_mens,0,0.0,5,29.99,1) $0 - $100,Web,Urban,0,0
u_000480,treatment_mens,0,0.0,1,386.11,4) $350 - $500,Multichannel,Urban,0,0
u_000481,control,0,0.0,8,45.78,1) $0 - $100,Phone,Surburban,0,0
u_000482,control,0,0.0,6,358.77,4) $350 - $500,Web,Surburban,0,0
u_000483,control,0,0.0,5,141.74,2) $100 - $200,Web,Surburban,0,0
u_000484,treatment_mens,0,0.0,9,205.33,3) $200 - $350,Multichannel,Surburban,1,0
u_000485,treatment_mens,0,0.0,1,629.85,5) $500 - $750,Web,Urban,1,1
u_000486,treatment_womens,0,0.0,9,64.09,1) $0 - $100,Phone,Surburban,0,0
u_000487,treatment_womens,0,0.0,4,162.56,2) $100 - $200,Phone,Urban,1,0
u_000488,treatment_mens,0,0.0,9,383.77,4) $350 - $500,Phone,Surburban,1,1
u_000489,control,0,0.0,6,64.33,1) $0 - $100,Web,Rural,0,1
u_000490,treatment_womens,0,0.0,11,143.65,2) $100 - $200,Phone,Urban,1,0
u_000491,treatment_mens,0,0.0,12,63.28,1) $0 - $100,Phone,Urban,1,0
u_000492,treatment_mens,0,0.0,6,108.83,2) $100 - $200,Phone,Urban,0,0
u_000493,control,0,0.0,4,121.87,2) $100 - $200,Web,Rural,0,0
u_000494,treatment_mens,0,0.0,10,489.29,4) $350 - $500,Phone,Surburban,0,0
u_000495,treatment_mens,0,0.0,2,199.97,2) $100 - $200,Phone,Surburban,0,0
u_000496,control,0,0.0,4,614.83,5) $500 - $750,Multichannel,Urban,1,0
u_000497,treatment_womens,0,0.0,5,103.44,2) $100 - $200,Web,Rural,1,1
u_000498,treatment_mens,0,0.0,9,199.38,2) $100 - $200,Phone,Urban,1,0
u_000499,control,0,0.0,4,224.04,3) $200 - $350,Web,Urban,0,0
u_000500,treatment_womens,0,0.0,3,80.65,1) $0 - $100,Web,Surburban,1,1
u_000501,treatment_mens,0,0.0,3,66.47,1) $0 - $100,Web,Rural,1,0
u_000502,control,0,0.0,9,33.63,1) $0 - $100,Phone,Rural,0,0
u_000503,treatment_womens,0,0.0,6,528.03,5) $500 - $750,Multichannel,Urban,1,0
u_000504,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,0,0
u_000505,control,0,0.0,2,109.81,2) $100 - $200,Web,Urban,1,1
u_000506,treatment_womens,0,0.0,10,507.15,5) $500 - $750,Web,Rural,1,0
u_000507,control,0,0.0,10,161.43,2) $100 - $200,Web,Surburban,1,1
u_000508,treatment_mens,0,0.0,12,90.15,1) $0 - $100,Web,Surburban,0,0
u_000509,treatment_womens,0,0.0,1,567.13,5) $500 - $750,Phone,Rural,1,0
u_000510,treatment_mens,0,0.0,1,681.12,5) $500 - $750,Phone,Rural,1,0
u_000511,control,0,0.0,9,198.54,2) $100 - $200,Phone,Urban,0,0
u_000512,control,0,0.0,11,301.0,3) $200 - $350,Web,Surburban,1,0
u_000513,treatment_mens,1,80.58,2,378.5,4) $350 - $500,Web,Urban,0,1
u_000514,control,0,0.0,10,131.95,2) $100 - $200,Phone,Surburban,0,1
u_000515,treatment_womens,0,0.0,6,179.51,2) $100 - $200,Phone,Urban,0,0
u_000516,control,0,0.0,10,375.34,4) $350 - $500,Web,Rural,0,0
u_000517,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Phone,Surburban,0,0
u_000518,control,0,0.0,1,286.31,3) $200 - $350,Web,Surburban,0,0
u_000519,control,0,0.0,7,600.13,5) $500 - $750,Phone,Urban,1,0
u_000520,control,0,0.0,6,107.42,2) $100 - $200,Web,Urban,1,0
u_000521,treatment_womens,1,499.0,1,1515.82,"7) $1,000 +",Multichannel,Surburban,1,1
u_000522,control,0,0.0,2,102.99,2) $100 - $200,Phone,Surburban,0,0
u_000523,treatment_womens,0,0.0,10,317.16,3) $200 - $350,Web,Urban,0,0
u_000524,control,0,0.0,7,297.6,3) $200 - $350,Web,Surburban,0,0
u_000525,treatment_womens,0,0.0,10,599.06,5) $500 - $750,Web,Urban,1,0
u_000526,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Urban,0,0
u_000527,control,0,0.0,1,783.8,"6) $750 - $1,000",Web,Surburban,1,0
u_000528,treatment_mens,0,0.0,9,89.96,1) $0 - $100,Web,Surburban,0,1
u_000529,control,0,0.0,8,155.75,2) $100 - $200,Phone,Urban,1,0
u_000530,treatment_womens,0,0.0,11,29.99,1) $0 - $100,Phone,Surburban,1,0
u_000531,treatment_womens,0,0.0,5,47.98,1) $0 - $100,Web,Urban,0,0
u_000532,treatment_mens,0,0.0,8,135.67,2) $100 - $200,Web,Rural,1,0
u_000533,treatment_womens,0,0.0,11,504.86,5) $500 - $750,Multichannel,Rural,1,0
u_000534,treatment_womens,0,0.0,1,904.58,"6) $750 - $1,000",Phone,Surburban,1,1
u_000535,treatment_womens,0,0.0,11,312.41,3) $200 - $350,Web,Urban,1,0
u_000536,control,0,0.0,9,404.03,4) $350 - $500,Multichannel,Urban,0,0
u_000537,treatment_womens,0,0.0,7,251.05,3) $200 - $350,Multichannel,Surburban,0,1
u_000538,treatment_womens,0,0.0,1,30.01,1) $0 - $100,Web,Urban,1,0
u_000539,control,0,0.0,1,155.65,2) $100 - $200,Web,Urban,0,0
u_000540,treatment_mens,1,195.83,12,36.67,1) $0 - $100,Web,Urban,0,1
u_000541,treatment_womens,0,0.0,12,49.27,1) $0 - $100,Phone,Urban,1,0
u_000542,treatment_mens,0,0.0,1,563.7,5) $500 - $750,Multichannel,Surburban,1,0
u_000543,treatment_mens,0,0.0,6,265.2,3) $200 - $350,Phone,Surburban,0,0
u_000544,control,0,0.0,1,357.56,4) $350 - $500,Phone,Surburban,0,0
u_000545,treatment_mens,0,0.0,11,206.97,3) $200 - $350,Web,Surburban,0,0
u_000546,treatment_mens,0,0.0,7,1222.53,"7) $1,000 +",Phone,Rural,1,1
u_000547,treatment_mens,0,0.0,5,67.55,1) $0 - $100,Phone,Surburban,0,0
u_000548,treatment_mens,0,0.0,9,108.59,2) $100 - $200,Web,Rural,1,0
u_000549,control,0,0.0,1,615.04,5) $500 - $750,Phone,Surburban,1,0
u_000550,treatment_mens,0,0.0,7,153.17,2) $100 - $200,Phone,Rural,0,0
u_000551,treatment_womens,0,0.0,9,40.16,1) $0 - $100,Phone,Urban,1,0
u_000552,control,0,0.0,4,127.51,2) $100 - $200,Web,Urban,1,0
u_000553,control,0,0.0,8,60.9,1) $0 - $100,Phone,Rural,1,0
u_000554,control,0,0.0,1,234.17,3) $200 - $350,Phone,Rural,1,0
u_000555,treatment_mens,0,0.0,12,145.27,2) $100 - $200,Web,Urban,1,0
u_000556,control,0,0.0,11,112.61,2) $100 - $200,Web,Urban,0,0
u_000557,control,0,0.0,5,168.1,2) $100 - $200,Web,Surburban,0,0
u_000558,treatment_womens,0,0.0,1,745.63,5) $500 - $750,Multichannel,Urban,1,0
u_000559,treatment_womens,0,0.0,6,29.99,1) $0 - $100,Web,Surburban,0,0
u_000560,control,0,0.0,5,37.79,1) $0 - $100,Web,Surburban,0,0
u_000561,treatment_womens,0,0.0,8,772.55,"6) $750 - $1,000",Web,Surburban,1,0
u_000562,control,0,0.0,4,70.16,1) $0 - $100,Web,Surburban,0,0
u_000563,treatment_womens,0,0.0,7,115.07,2) $100 - $200,Phone,Surburban,0,0
u_000564,treatment_womens,0,0.0,3,248.26,3) $200 - $350,Multichannel,Surburban,1,0
u_000565,treatment_mens,0,0.0,6,65.1,1) $0 - $100,Phone,Urban,0,0
u_000566,treatment_womens,0,0.0,1,585.14,5) $500 - $750,Multichannel,Surburban,1,0
u_000567,treatment_mens,1,118.39,9,297.59,3) $200 - $350,Phone,Surburban,1,1
u_000568,treatment_mens,0,0.0,7,409.76,4) $350 - $500,Multichannel,Urban,0,0
u_000569,treatment_mens,0,0.0,9,60.15,1) $0 - $100,Web,Surburban,0,0
u_000570,control,0,0.0,1,111.37,2) $100 - $200,Web,Surburban,1,0
u_000571,control,0,0.0,7,29.99,1) $0 - $100,Phone,Urban,0,0
u_000572,treatment_mens,0,0.0,1,87.0,1) $0 - $100,Phone,Rural,1,0
u_000573,control,0,0.0,2,46.47,1) $0 - $100,Web,Surburban,1,0
u_000574,treatment_womens,0,0.0,11,297.25,3) $200 - $350,Phone,Urban,1,0
u_000575,control,0,0.0,9,129.29,2) $100 - $200,Web,Urban,1,0
u_000576,treatment_womens,0,0.0,5,150.06,2) $100 - $200,Web,Rural,1,0
u_000577,treatment_mens,0,0.0,3,708.62,5) $500 - $750,Phone,Surburban,1,0
u_000578,treatment_mens,0,0.0,3,29.99,1) $0 - $100,Phone,Urban,1,0
u_000579,treatment_womens,0,0.0,2,531.69,5) $500 - $750,Phone,Urban,1,0
u_000580,control,0,0.0,10,113.33,2) $100 - $200,Web,Urban,0,0
u_000581,treatment_mens,0,0.0,4,737.33,5) $500 - $750,Web,Surburban,1,0
u_000582,treatment_mens,0,0.0,12,29.99,1) $0 - $100,Web,Urban,1,0
u_000583,treatment_womens,0,0.0,6,1292.1,"7) $1,000 +",Web,Surburban,1,0
u_000584,treatment_womens,0,0.0,11,272.89,3) $200 - $350,Web,Surburban,1,0
u_000585,treatment_womens,0,0.0,4,302.86,3) $200 - $350,Phone,Surburban,1,0
u_000586,treatment_mens,0,0.0,11,29.99,1) $0 - $100,Web,Surburban,0,0
u_000587,treatment_mens,0,0.0,7,758.59,"6) $750 - $1,000",Web,Surburban,1,0
u_000588,treatment_mens,0,0.0,4,174.55,2) $100 - $200,Web,Rural,1,0
u_000589,control,0,0.0,9,76.72,1) $0 - $100,Phone,Surburban,0,0
u_000590,treatment_mens,0,0.0,6,334.34,3) $200 - $350,Multichannel,Rural,0,1
u_000591,treatment_mens,0,0.0,12,108.83,2) $100 - $200,Web,Rural,0,1
u_000592,treatment_mens,0,0.0,10,319.45,3) $200 - $350,Phone,Urban,0,0
u_000593,treatment_mens,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,1,0
u_000594,control,0,0.0,3,367.27,4) $350 - $500,Phone,Surburban,1,0
u_000595,control,0,0.0,8,29.99,1) $0 - $100,Web,Urban,1,0
u_000596,treatment_mens,0,0.0,10,102.82,2) $100 - $200,Web,Surburban,1,0
u_000597,treatment_womens,0,0.0,10,189.02,2) $100 - $200,Phone,Rural,1,0
u_000598,treatment_mens,0,0.0,4,739.84,5) $500 - $750,Phone,Urban,1,0
u_000599,treatment_womens,0,0.0,4,85.64,1) $0 - $100,Web,Surburban,1,0
u_000600,treatment_mens,0,0.0,6,161.43,2) $100 - $200,Web,Surburban,0,1
u_000601,control,0,0.0,8,346.57,3) $200 - $350,Web,Urban,1,0
u_000602,control,0,0.0,7,729.01,5) $500 - $750,Phone,Rural,1,0
u_000603,treatment_mens,0,0.0,10,51.33,1) $0 - $100,Web,Surburban,1,0
u_000604,treatment_mens,0,0.0,2,159.22,2) $100 - $200,Web,Surburban,0,0
u_000605,control,1,29.99,5,1079.62,"7) $1,000 +",Web,Surburban,1,1
u_000606,control,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,1,0
u_000607,control,0,0.0,11,43.51,1) $0 - $100,Web,Surburban,0,0
u_000608,treatment_mens,0,0.0,10,163.8,2) $100 - $200,Web,Urban,1,0
u_000609,control,0,0.0,9,212.32,3) $200 - $350,Multichannel,Surburban,0,0
u_000610,treatment_mens,0,0.0,7,147.81,2) $100 - $200,Web,Surburban,1,0
u_000611,treatment_womens,0,0.0,5,168.93,2) $100 - $200,Web,Urban,1,0
u_000612,treatment_womens,0,0.0,6,1462.5,"7) $1,000 +",Phone,Urban,1,0
u_000613,control,0,0.0,1,544.98,5) $500 - $750,Web,Urban,1,0
u_000614,treatment_womens,0,0.0,11,322.87,3) $200 - $350,Phone,Rural,0,0
u_000615,treatment_mens,0,0.0,7,508.18,5) $500 - $750,Web,Urban,1,0
u_000616,control,0,0.0,1,50.62,1) $0 - $100,Web,Urban,0,0
u_000617,treatment_womens,0,0.0,1,806.91,"6) $750 - $1,000",Multichannel,Surburban,1,1
u_000618,control,0,0.0,5,291.17,3) $200 - $350,Multichannel,Surburban,0,0
u_000619,treatment_womens,0,0.0,6,447.01,4) $350 - $500,Web,Urban,1,0
u_000620,control,0,0.0,5,777.95,"6) $750 - $1,000",Web,Surburban,1,0
u_000621,treatment_womens,0,0.0,9,174.11,2) $100 - $200,Phone,Surburban,0,1
u_000622,treatment_mens,0,0.0,5,30.59,1) $0 - $100,Web,Urban,1,0
u_000623,control,0,0.0,4,305.76,3) $200 - $350,Phone,Surburban,0,0
u_000624,control,0,0.0,8,29.99,1) $0 - $100,Phone,Surburban,0,1
u_000625,control,0,0.0,8,256.83,3) $200 - $350,Web,Urban,1,0
u_000626,control,0,0.0,7,462.7,4) $350 - $500,Multichannel,Surburban,1,0
u_000627,control,0,0.0,7,489.49,4) $350 - $500,Web,Rural,1,1
u_000628,treatment_womens,0,0.0,1,352.99,4) $350 - $500,Web,Urban,0,0
u_000629,treatment_womens,0,0.0,3,54.79,1) $0 - $100,Phone,Surburban,0,0
u_000630,control,0,0.0,9,29.99,1) $0 - $100,Phone,Surburban,0,0
u_000631,treatment_womens,0,0.0,5,54.14,1) $0 - $100,Web,Surburban,1,0
u_000632,treatment_womens,0,0.0,3,104.0,2) $100 - $200,Phone,Urban,0,0
u_000633,control,0,0.0,2,231.27,3) $200 - $350,Phone,Urban,1,0
u_000634,treatment_mens,0,0.0,2,50.37,1) $0 - $100,Phone,Urban,0,0
u_000635,control,0,0.0,9,189.33,2) $100 - $200,Phone,Urban,1,0
u_000636,control,0,0.0,1,368.01,4) $350 - $500,Web,Urban,0,0
u_000637,control,0,0.0,1,331.21,3) $200 - $350,Phone,Rural,1,0
