user_id,variant,converted,error_rate
u_01005,control,0,0.019
u_01006,control,0,0.0173
u_01007,control,0,0.0104
u_01008,control,0,0.014
u_01009,control,0,0.0181
u_01010,control,0,0.008
u_01011,control,0,0.0166
u_01012,control,0,0.0047
u_01013,control,0,0.0141
u_01014,control,0,0.0452
u_01015,control,0,0.0303
u_01016,control,0,0.0245
u_01017,control,0,0.0159
u_01018,control,0,0.0231
u_01019,control,0,0.0295
u_01020,control,0,0.0059
u_01021,control,0,0.0033
u_01022,control,0,0.0113
u_01023,control,0,0.0265
u_01024,control,0,0.0193
u_01025,control,0,0.0059
u_01026,control,0,0.0318
u_01027,control,0,0.0145
u_01028,control,0,0.0158
u_01029,control,0,0.0205
u_01030,control,0,0.0134
u_01031,control,0,0.0292
u_01032,control,0,0.0149
u_01033,control,0,0.0154
u_01034,control,0,0.0222
u_01035,control,1,0.0189
u_01036,control,0,0.0037
u_01037,control,0,0.0298
u_01038,control,0,0.0304
u_01039,control,0,0.0329
u_01040,control,0,0.0018
u_01041,control,0,0.0054
u_01042,control,0,0.005
u_01043,control,0,0.0362
u_01044,control,0,0.0081
u_01045,control,0,0.0023
u_01046,control,0,0.0146
u_01047,control,0,0.0191
u_01048,control,0,0.0175
u_01049,control,0,0.0171
u_01050,control,0,0.0134
u_01051,control,0,0.0238
u_01052,control,0,0.015
u_01053,control,0,0.0197
u_01054,control,0,0.0285
u_01055,control,0,0.024
u_01056,control,0,0.0264
u_01057,control,0,0.0096
u_01058,control,0,0.0166
u_01059,control,0,0.0189
u_01060,control,0,0.0517
u_01061,control,0,0.019
u_01062,control,1,0.0201
u_01063,control,0,0.0139
u_01064,control,0,0.0213
u_01065,control,0,0.0092
u_01066,control,0,0.0126
u_01067,control,0,0.0418
u_01068,control,0,0.0089
u_01069,control,0,0.0304
u_01070,control,0,0.0108
u_01071,control,0,0.0083
u_01072,control,0,0.0153
u_01073,control,0,0.0122
u_01074,control,0,0.0124
u_01075,control,0,0.0547
u_01076,control,0,0.0085
u_01077,control,0,0.0029
u_01078,control,0,0.0047
u_01079,control,0,0.0066
u_01080,control,0,0.0371
u_01081,control,0,0.0193
u_01082,control,1,0.0169
u_01083,control,0,0.0381
u_01084,control,0,0.0213
u_01085,control,0,0.0065
u_01086,control,0,0.0215
u_01087,control,0,0.0415
u_01088,control,0,0.052
u_01089,control,0,0.0275
u_01090,control,0,0.0201
u_01091,control,0,0.0285
u_01092,control,0,0.0173
u_01093,control,0,0.0084
u_01094,control,0,0.0055
u_01095,control,0,0.0255
u_01096,control,0,0.0108
u_01097,control,0,0.0135
u_01098,control,1,0.0568
u_01099,control,0,0.0077
u_01100,control,0,0.0238
u_01101,control,0,0.0024
u_01102,control,0,0.0416
u_01103,control,0,0.0203
u_01104,control,0,0.0188
u_01105,control,0,0.0147
u_01106,control,0,0.0137
u_01107,control,0,0.0285
u_01108,control,0,0.0614
u_01109,control,0,0.0314
u_01110,control,0,0.0043
u_01111,control,0,0.0035
u_01112,control,0,0.0089
u_01113,control,0,0.0099
u_01114,control,0,0.0087
u_01115,control,0,0.0069
u_01116,control,0,0.0107
u_01117,control,0,0.0072
u_01118,control,1,0.0428
u_01119,control,0,0.0109
u_01120,control,0,0.0093
u_01121,control,0,0.0197
u_01122,control,0,0.0347
u_01123,control,0,0.0132
u_01124,control,0,0.0073
u_01125,control,0,0.0155
u_01126,control,0,0.0053
u_01127,control,0,0.0405
u_01128,control,0,0.0176
u_01129,control,0,0.0454
u_01130,control,0,0.0329
u_01131,control,0,0.0046
u_01132,control,0,0.0287
u_01133,control,0,0.0075
u_01134,control,0,0.0076
u_01135,control,0,0.0077
u_01136,control,0,0.0335
u_01137,control,0,0.0399
u_01138,control,0,0.0158
u_01139,control,0,0.0156
u_01140,control,0,0.0068
u_01141,control,0,0.0134
u_01142,control,0,0.0194
u_01143,control,0,0.013
u_01144,control,0,0.0144
u_01145,control,0,0.0117
u_01146,control,0,0.0479
u_01147,control,0,0.0283
u_01148,control,0,0.0221
u_01149,control,0,0.0107
u_01150,control,0,0.0454
u_01151,control,0,0.0414
u_01152,control,0,0.0391
u_01153,control,0,0.0174
u_01154,control,0,0.0073
u_01155,control,0,0.0294
u_01156,control,0,0.0244
u_01157,control,0,0.0097
u_01158,control,0,0.0125
u_01159,control,0,0.0266
u_01160,control,0,0.0115
u_01161,control,0,0.003
u_01162,control,1,0.0506
u_01163,control,0,0.0215
u_01164,control,0,0.0118
u_01165,control,0,0.0212
u_01166,control,0,0.0026
u_01167,control,0,0.008
u_01168,control,0,0.0299
u_01169,control,0,0.0306
u_01170,control,0,0.0029
u_01171,control,0,0.0102
u_01172,control,0,0.0191
u_01173,control,1,0.0308
u_01174,control,0,0.0045
u_01175,control,0,0.0096
u_01176,control,0,0.0219
u_01177,control,0,0.0252
u_01178,control,0,0.0303
u_01179,control,0,0.023
u_01180,control,0,0.02
u_01181,control,0,0.0382
u_01182,control,0,0.0101
u_01183,control,0,0.0096
u_01184,control,0,0.0086
u_01185,control,0,0.0272
u_01186,control,0,0.0276
u_01187,control,0,0.0164
u_01188,control,0,0.049
u_01189,control,1,0.0305
u_01190,control,0,0.004
u_01191,control,0,0.0308
u_01192,control,0,0.0256
u_01193,control,0,0.0197
u_01194,control,0,0.0198
u_01195,control,0,0.0094
u_01196,control,0,0.0052
u_01197,control,0,0.0105
u_01198,control,0,0.006
u_01199,control,0,0.0553
u_01200,control,0,0.0178
u_01201,control,0,0.0361
u_01202,control,0,0.0052
u_01203,control,0,0.0232
u_01204,control,0,0.0135
u_01205,control,0,0.0166
u_01206,control,0,0.0059
u_01207,control,0,0.0485
u_01208,control,0,0.019
u_01209,control,1,0.0081
u_01210,control,0,0.0184
u_01211,control,0,0.0045
u_01212,control,0,0.0404
u_01213,control,0,0.0063
u_01214,control,1,0.0126
u_01215,control,0,0.0101
u_01216,control,0,0.0236
u_01217,control,0,0.0261
u_01218,control,0,0.0117
u_01219,control,0,0.043
u_01220,control,0,0.0121
u_01221,control,0,0.0451
u_01222,control,0,0.0152
u_01223,control,1,0.0277
u_01224,control,0,0.0204
u_01225,control,0,0.0395
u_01226,control,0,0.0216
u_01227,control,0,0.0088
u_01228,control,1,0.0166
u_01229,control,0,0.0105
u_01230,control,0,0.0218
u_01231,control,0,0.0042
u_01232,control,0,0.0389
u_01233,control,0,0.0105
u_01234,control,0,0.0524
u_01235,control,0,0.0173
u_01236,control,0,0.0164
u_01237,control,0,0.0262
u_01238,control,0,0.0095
u_01239,control,0,0.0245
u_01240,control,0,0.0094
u_01241,control,0,0.0029
u_01242,control,0,0.0037
u_01243,control,0,0.0428
u_01244,control,0,0.0502
u_01245,control,0,0.0053
u_01246,control,0,0.0144
u_01247,control,0,0.0173
u_01248,control,0,0.0162
u_01249,control,0,0.0049
u_01250,control,0,0.033
u_01251,control,0,0.0212
u_01252,control,0,0.0239
u_01253,control,0,0.0046
u_01254,control,0,0.019
u_01255,control,0,0.0035
u_01256,control,0,0.0294
u_01257,control,0,0.009
u_01258,control,0,0.0057
u_01259,control,0,0.0077
u_01260,control,0,0.0105
u_01261,control,0,0.0152
u_01262,control,0,0.0012
u_01263,control,0,0.0361
u_01264,control,1,0.0063
u_01265,control,0,0.003
u_01266,control,0,0.0341
u_01267,control,0,0.0079
u_01268,control,0,0.0117
u_01269,control,0,0.037
u_01270,control,0,0.0337
u_01271,control,1,0.0179
u_01272,control,0,0.0101
u_01273,control,0,0.0321
u_01274,control,0,0.0162
u_01275,control,0,0.0248
u_01276,control,0,0.0339
u_01277,control,0,0.0191
u_01278,control,0,0.0146
u_01279,control,0,0.0135
u_01280,control,0,0.035
u_01281,control,0,0.0243
u_01282,control,0,0.0091
u_01283,control,0,0.0184
u_01284,control,0,0.0253
u_01285,control,0,0.0166
u_01286,control,0,0.0288
u_01287,control,0,0.0303
u_01288,control,0,0.0098
u_01289,control,0,0.032
u_01290,control,0,0.0191
u_01291,control,0,0.0059
u_01292,control,0,0.0047
u_01293,control,0,0.0278
u_01294,control,0,0.0104
u_01295,control,1,0.0158
u_01296,control,0,0.0205
u_01297,control,0,0.0017
u_01298,control,0,0.0424
u_01299,control,0,0.0076
u_01300,control,0,0.0222
u_01301,control,0,0.015
u_01302,control,0,0.0057
u_01303,control,0,0.0058
u_01304,control,0,0.0389
u_01305,control,0,0.007
u_01306,control,0,0.0063
u_01307,control,0,0.0124
u_01308,control,0,0.0253
u_01309,control,0,0.0064
u_01310,control,0,0.0284
u_01311,control,0,0.009
u_01312,control,0,0.0068
u_01313,control,0,0.0188
u_01314,control,0,0.0063
u_01315,control,0,0.0426
u_01316,control,0,0.0318
u_01317,control,0,0.0164
u_01318,control,0,0.027
u_01319,control,0,0.0172
u_01320,control,0,0.0219
u_01321,control,0,0.0248
u_01322,control,0,0.0121
u_01323,control,0,0.0081
u_01324,control,0,0.0233
u_01325,control,0,0.0117
u_01326,control,0,0.0376
u_01327,control,0,0.0216
u_01328,control,0,0.0032
u_01329,control,0,0.0088
u_01330,control,0,0.0109
u_01331,control,0,0.0072
u_01332,control,0,0.035
u_01333,control,0,0.0138
u_01334,control,0,0.0135
u_01335,control,0,0.0153
u_01336,control,0,0.0251
u_01337,control,0,0.0351
u_01338,control,0,0.0116
u_01339,control,0,0.0243
u_01340,control,0,0.0182
u_01341,control,0,0.0171
u_01342,control,0,0.01
u_01343,control,0,0.0235
u_01344,control,0,0.0198
u_01345,control,0,0.0218
u_01346,control,0,0.005
u_01347,control,0,0.0138
u_01348,control,0,0.035
u_01349,control,0,0.006
u_01350,control,0,0.0077
u_01351,control,0,0.0089
u_01352,control,0,0.0115
u_01353,control,0,0.016
u_01354,control,0,0.0107
u_01355,control,0,0.033
u_01356,control,0,0.0373
u_01357,control,0,0.0104
u_01358,control,0,0.0033
u_01359,control,0,0.0098
u_01360,control,0,0.017
u_01361,control,0,0.0137
u_01362,control,0,0.0438
u_01363,control,1,0.0364
u_01364,control,0,0.0072
u_01365,control,0,0.0271
u_01366,control,0,0.0187
u_01367,control,0,0.0264
u_01368,control,0,0.0039
u_01369,control,0,0.0279
u_01370,control,0,0.0211
u_01371,control,0,0.0062
u_01372,control,0,0.0023
u_01373,control,0,0.0126
u_01374,control,0,0.0204
u_01375,control,1,0.0128
u_01376,control,0,0.0392
u_01377,control,0,0.0119
u_01378,control,1,0.014
u_01379,control,0,0.0474
u_01380,control,0,0.0513
u_01381,control,0,0.0058
u_01382,control,0,0.004
u_01383,control,0,0.0101
u_01384,control,0,0.0346
u_01385,control,0,0.0028
u_01386,control,0,0.0212
u_01387,control,0,0.0141
u_01388,control,0,0.0113
u_01389,control,0,0.0242
u_01390,control,0,0.0241
u_01391,control,0,0.0154
u_01392,control,0,0.0246
u_01393,control,0,0.0188
u_01394,control,0,0.032
u_01395,control,0,0.0079
u_01396,control,0,0.0043
u_01397,control,0,0.0107
u_01398,control,0,0.0046
u_01399,control,0,0.0246
u_01400,control,0,0.0081
u_01401,control,0,0.013
u_01402,control,0,0.0285
u_01403,control,0,0.023
u_01404,control,0,0.0143
u_01405,control,0,0.0224
u_01406,control,0,0.0158
u_01407,control,0,0.0082
u_01408,control,0,0.0307
u_01409,control,0,0.016
u_01410,control,0,0.0392
u_01411,control,0,0.027
u_01412,control,0,0.016
u_01413,control,0,0.0201
u_01414,control,0,0.0039
u_01415,control,0,0.0152
u_01416,control,0,0.0186
u_01417,control,0,0.0304
u_01418,control,0,0.0267
u_01419,control,0,0.0396
u_01420,control,0,0.0202
u_01421,control,0,0.0208
u_01422,control,0,0.0076
u_01423,control,0,0.0068
u_01424,control,0,0.0352
u_01425,control,1,0.016
u_01426,control,0,0.0034
u_01427,control,0,0.0125
u_01428,control,0,0.0348
u_01429,control,0,0.0073
u_01430,control,0,0.0342
u_01431,control,0,0.0157
u_01432,control,0,0.0141
u_01433,control,0,0.0048
u_01434,control,0,0.0129
u_01435,control,0,0.0185
u_01436,control,0,0.0377
u_01437,control,0,0.0257
u_01438,control,0,0.0224
u_01439,control,0,0.0015
u_01440,control,0,0.0056
u_01441,control,0,0.0103
u_01442,control,1,0.0143
u_01443,control,0,0.0347
u_01444,control,0,0.025
u_01445,control,0,0.0379
u_01446,control,0,0.0029
u_01447,control,1,0.01
u_01448,control,0,0.0074
u_01449,control,0,0.026
u_01450,control,0,0.0214
u_01451,control,0,0.0209
u_01452,control,0,0.0177
u_01453,control,0,0.0388
u_01454,control,0,0.0316
u_01455,control,0,0.0173
u_01456,control,0,0.0107
u_01457,control,0,0.0373
u_01458,control,1,0.006
u_01459,control,0,0.0023
u_01460,control,0,0.0186
u_01461,control,0,0.0259
u_01462,control,0,0.0195
u_01463,control,0,0.007
u_01464,control,0,0.0697
u_01465,control,0,0.0111
u_01466,control,0,0.0333
u_01467,control,0,0.0104
u_01468,control,0,0.0265
u_01469,control,0,0.0361
u_01470,control,0,0.0181
u_01471,control,0,0.0049
u_01472,control,0,0.0116
u_01473,control,0,0.0034
u_01474,control,0,0.0176
u_01475,control,0,0.0272
u_01476,control,0,0.011
u_01477,control,0,0.0385
u_01478,control,1,0.0236
u_01479,control,0,0.021
u_01480,control,0,0.0192
u_01481,control,0,0.0268
u_01482,control,0,0.0322
u_01483,control,0,0.0303
u_01484,control,0,0.0182
u_01485,control,0,0.0274
u_01486,control,0,0.0107
u_01487,control,0,0.0834
u_01488,control,0,0.0161
u_01489,control,0,0.0116
u_01490,control,0,0.006
u_01491,control,0,0.0115
u_01492,control,0,0.0088
u_01493,control,0,0.0093
u_01494,control,0,0.0263
u_01495,control,0,0.0195
u_01496,control,0,0.0162
u_01497,control,0,0.0088
u_01498,control,0,0.0165
u_01499,control,0,0.0291
u_01500,control,0,0.0163
u_01501,control,0,0.0177
u_01502,control,0,0.01
u_01503,control,0,0.0255
u_01504,control,0,0.0077
u_01505,control,0,0.0178
u_01506,control,0,0.0231
u_01507,control,1,0.0096
u_01508,control,0,0.0137
u_01509,control,0,0.0489
u_01510,control,0,0.0166
u_01511,control,0,0.0198
u_01512,control,0,0.0422
u_01513,control,0,0.0098
u_01514,control,0,0.0072
u_01515,control,0,0.0158
u_01516,control,0,0.0024
u_01517,control,0,0.0054
u_01518,control,0,0.0035
u_01519,control,0,0.0038
u_01520,control,0,0.0169
u_01521,control,0,0.0079
u_01522,control,0,0.0214
u_01523,control,0,0.0102
u_01524,control,1,0.0123
u_01525,control,0,0.0059
u_01526,control,0,0.0141
u_01527,control,0,0.028
u_01528,control,0,0.0124
u_01529,control,0,0.0442
u_01530,control,0,0.0049
u_01531,control,0,0.0124
u_01532,control,0,0.0195
u_01533,control,0,0.041
u_01534,control,0,0.024
u_01535,control,1,0.0087
u_01536,control,0,0.0412
u_01537,control,0,0.03
u_01538,control,0,0.0087
u_01539,control,0,0.0049
u_01540,control,0,0.0079
u_01541,control,0,0.0282
u_01542,control,0,0.037
u_01543,control,0,0.0049
u_01544,control,0,0.0483
u_01545,control,0,0.0284
u_01546,control,0,0.0116
u_01547,control,0,0.0102
u_01548,control,0,0.0408
u_01549,control,0,0.0175
u_01550,control,0,0.013
u_01551,control,0,0.0111
u_01552,control,0,0.0142
u_01553,control,0,0.0113
u_01554,control,0,0.0158
u_01555,control,0,0.0201
u_01556,control,0,0.0356
u_01557,control,0,0.0106
u_01558,control,0,0.0262
u_01559,control,0,0.0296
u_01560,control,0,0.0122
u_01561,control,0,0.0159
u_01562,control,0,0.0247
u_01563,control,0,0.0104
u_01564,control,0,0.0135
u_01565,control,0,0.0023
u_01566,control,0,0.0391
u_01567,control,0,0.0113
u_01568,control,0,0.0122
u_01569,control,0,0.0183
u_01570,control,0,0.0248
u_01571,control,0,0.0388
u_01572,control,0,0.029
u_01573,control,0,0.0136
u_01574,control,0,0.0026
u_01575,control,0,0.0215
u_01576,control,0,0.0179
u_01577,control,0,0.0154
u_01578,control,0,0.0131
u_01579,control,0,0.0235
u_01580,control,1,0.0083
u_01581,control,0,0.0193
u_01582,control,0,0.0494
u_01583,control,0,0.0199
u_01584,control,0,0.0164
u_01585,control,0,0.0534
u_01586,control,0,0.0235
u_01587,control,0,0.0438
u_01588,control,0,0.0115
u_01589,control,0,0.0098
u_01590,control,0,0.012
u_01591,control,0,0.0404
u_01592,control,0,0.0508
u_01593,control,0,0.0266
u_01594,control,0,0.0073
u_01595,control,0,0.0077
u_01596,control,0,0.0048
u_01597,control,0,0.033
u_01598,control,0,0.0116
u_01599,control,0,0.024
u_01600,control,0,0.0287
u_01601,control,0,0.0039
u_01602,control,0,0.0198
u_01603,control,0,0.0274
u_01604,control,0,0.0125
u_01605,control,0,0.0018
u_01606,control,0,0.0251
u_01607,control,0,0.0016
u_01608,control,0,0.0102
u_01609,control,0,0.0212
u_01610,control,0,0.0468
u_01611,control,0,0.0117
u_01612,control,0,0.0095
u_01613,control,0,0.02
u_01614,control,0,0.0243
u_01615,control,0,0.0218
u_01616,control,0,0.0052
u_01617,control,0,0.0209
u_01618,control,0,0.011
u_01619,control,0,0.0099
u_01620,control,0,0.0201
u_01621,control,0,0.0286
u_01622,control,0,0.0102
u_01623,control,0,0.0138
u_01624,control,0,0.0026
u_01625,control,0,0.0033
u_01626,control,0,0.0103
u_01627,control,0,0.0152
u_01628,control,0,0.0166
u_01629,control,0,0.0046
u_01630,control,0,0.005
u_01631,control,0,0.0092
u_01632,control,0,0.0031
u_01633,control,0,0.0051
u_01634,control,0,0.0143
u_01635,control,0,0.0173
u_01636,control,0,0.0388
u_01637,control,0,0.0307
u_01638,control,0,0.0236
u_01639,control,0,0.0224
u_01640,control,0,0.0193
u_01641,control,0,0.0064
u_01642,control,0,0.0111
u_01643,control,0,0.0286
u_01644,control,0,0.007
u_01645,control,0,0.0167
u_01646,control,0,0.0427
u_01647,control,0,0.0062
u_01648,control,0,0.042
u_01649,control,0,0.0153
u_01650,control,0,0.0032
u_01651,control,0,0.0115
u_01652,control,0,0.0241
u_01653,control,0,0.0282
u_01654,control,0,0.0252
u_01655,control,0,0.0327
u_01656,control,0,0.0325
u_01657,control,0,0.0149
u_01658,control,0,0.0517
u_01659,control,0,0.017
u_01660,control,0,0.01
u_01661,control,0,0.0054
u_01662,control,0,0.0297
u_01663,control,0,0.0177
u_01664,control,0,0.023
u_01665,control,0,0.0168
u_01666,control,0,0.0168
u_01667,control,0,0.0099
u_01668,control,1,0.0347
u_01669,control,0,0.0027
u_01670,control,0,0.0173
u_01671,control,0,0.0324
u_01672,control,0,0.005
u_01673,control,0,0.0036
u_01674,control,0,0.0187
u_01675,control,0,0.0112
u_01676,control,0,0.02
u_01677,control,0,0.0016
u_01678,control,0,0.0097
u_01679,control,0,0.0201
u_01680,control,0,0.0073
u_01681,control,0,0.022
u_01682,control,0,0.0043
u_01683,control,0,0.0146
u_01684,control,0,0.0356
u_01685,control,0,0.026
u_01686,control,0,0.0197
u_01687,control,0,0.0171
u_01688,control,0,0.0274
u_01689,control,0,0.0216
u_01690,control,0,0.0308
u_01691,control,0,0.0099
u_01692,control,0,0.0202
u_01693,control,1,0.0188
u_01694,control,0,0.04
u_01695,control,0,0.0199
u_01696,control,0,0.0091
u_01697,control,0,0.0244
u_01698,control,0,0.0153
u_01699,control,0,0.0257
u_01700,control,0,0.0408
u_01701,control,0,0.0107
u_01702,control,0,0.0272
u_01703,control,0,0.02
u_01704,control,0,0.0214
u_01705,control,0,0.01
u_01706,control,0,0.0256
u_01707,control,0,0.0094
u_01708,control,0,0.0065
u_01709,control,0,0.0063
u_01710,control,0,0.0196
u_01711,control,0,0.0401
u_01712,control,0,0.0078
u_01713,control,0,0.0202
u_01714,control,0,0.0094
u_01715,control,0,0.0092
u_01716,control,0,0.0143
u_01717,control,0,0.0022
u_01718,control,0,0.0057
u_01719,control,0,0.0104
u_01720,control,0,0.0135
u_01721,control,0,0.0021
u_01722,control,0,0.0119
u_01723,control,0,0.0145
u_01724,control,0,0.0214
u_01725,control,0,0.0504
u_01726,control,0,0.0233
u_01727,control,0,0.0082
u_01728,control,0,0.0095
u_01729,control,0,0.0069
u_01730,control,0,0.0197
u_01731,control,1,0.0212
u_01732,control,0,0.0202
u_01733,control,0,0.0308
u_01734,control,0,0.0415
u_01735,control,0,0.0302
u_01736,control,0,0.0095
u_01737,control,0,0.0129
u_01738,control,0,0.035
u_01739,control,0,0.0241
u_01740,control,0,0.0193
u_01741,control,0,0.0099
u_01742,control,0,0.0201
u_01743,control,0,0.0405
u_01744,control,0,0.0269
u_01745,control,0,0.0504
u_01746,control,0,0.0123
u_01747,control,0,0.0311
u_01748,control,0,0.0014
u_01749,control,0,0.023
u_01750,control,0,0.0368
u_01751,control,0,0.0152
u_01752,control,0,0.0099
u_01753,control,0,0.0385
u_01754,control,0,0.0054
u_01755,control,0,0.0232
u_01756,control,0,0.0058
u_01757,control,0,0.0089
u_01758,control,1,0.0224
u_01759,control,0,0.0125
u_01760,control,0,0.019
u_01761,control,0,0.0269
u_01762,control,0,0.0346
u_01763,control,0,0.0319
u_01764,control,0,0.0152
u_01765,control,0,0.0174
u_01766,control,0,0.0138
u_01767,control,0,0.005
u_01768,control,0,0.0031
u_01769,control,0,0.0081
u_01770,control,0,0.0576
u_01771,control,0,0.0033
u_01772,control,0,0.0121
u_01773,control,0,0.0303
u_01774,control,0,0.0052
u_01775,control,0,0.0186
u_01776,control,0,0.0127
u_01777,control,0,0.013
u_01778,control,0,0.0325
u_01779,control,0,0.0047
u_01780,control,0,0.0109
u_01781,control,0,0.0196
u_01782,control,0,0.0075
u_01783,control,0,0.0208
u_01784,control,0,0.0253
u_01785,control,0,0.0075
u_01786,control,0,0.0151
u_01787,control,0,0.0246
u_01788,control,0,0.0308
u_01789,control,1,0.0231
u_01790,control,0,0.0083
u_01791,control,0,0.0169
u_01792,control,1,0.0484
u_01793,control,0,0.0058
u_01794,control,0,0.0255
u_01795,control,0,0.0247
u_01796,control,0,0.0125
u_01797,control,0,0.001
u_01798,control,0,0.0121
u_01799,control,0,0.0378
u_01800,control,0,0.0214
u_01801,control,0,0.0249
u_01802,control,0,0.0334
u_01803,control,0,0.0191
u_01804,control,0,0.0144
u_01805,control,0,0.0293
u_01806,control,0,0.0155
u_01807,control,0,0.0134
